Airline Name,Rating,Text,Recommended
Aegean Airlines,9/10,"  Milan Malpensa to Athens return. Flights on time, aircraft clean with very good legroom. Nice to receive a hot meal and beverage. Good service onboard and nice crew. Among many lower fare companies, Aegean stands for a good relationship between quality and price. I'm looking forward to fly them again.",yes
Aegean Airlines,10/10,  Second time flying with Aegean in the last 3 months from London Heathrow to Mytilene via Athens and must say I will fly Aegean every time I fly whereever possible. Find Aegean 10 out of 10 from the ground staff checking you in to the the cabin crew back to the ground crew at final place. All flights on time (including connecting and return flights) well looked after on all with drinks and meals makes flying a joy again.,yes
Aegean Airlines,8/10,Athens to Geneva. I've flown on Aegean Airlines before and never had any problems. I did my check in online but I couldn't complete it as I had a booking on stand by. The waiting for the check in Athens airport was not very long and it was very reasonable. I asked to tag my bag to my final destination because I had a different booking to Montreal with Air Canada which is a partner airline. The system didn't let it even if the check in lady try to do so. Probably because my booking was on stand by. However she put a priority tag on my bag which ended to come out fast in Geneva. The flight was quite full with very few seats left. The cabin crew was not very interacting with passengers. The service onboard was good and a hot meal was provided with a choice of drinks all free of charge. The inflight entertaiment was a video featuring some tourist attractions of some Greek islands. Overall Aegean airlines is a good and it offers a good range of destinations but they're limited only to Europe and some destinations to the Middle East. I would recommend this airline.,yes
Aegean Airlines,8/10,"I fly Aegean Airlines twice a month on a regular basis as part of my commute from France, where I work, to Greece where my home is. All things being relatively equal, from all available carriers on the Paris-Athens route, A3 is definitely my airline of choice. A few random things, which I'd like to emphasize: 1) Cabin crew are impeccably behaved and presented and always ready to accommodate my requests. 2) Air-fi which was provided on my last flights is quite interesting and compensates for the lack of individual screens in the cabin. I only hope that its content will be constantly updated and enriched (it would be a disappointment, if on my next flight in 10 days I'd be obliged to browse through the same material again) 3) Reserving front W.C. only for business class passengers (typically 8-12 per flight, which is on or about 5% of the plane's seating capacity) does not make a lot of sense and occasionally creates lots of discomfort to economy class passengers. Without undermining the premium service afforded to business class passengers, Aegean could consider a derogation to this policy. 4) As a miles and bonus silver member, I'm looking forward to upgrade to the golden tier soon. As a silver member however, I believe that A3 should reconsider silver tier's benefits and in particular the coupons for complimentary access to business class lounges so that they are offered not only in Greek airports but also to int'l ones as well. All in all my experience with Aegean has been positive since it's reliable, efficient, modern and has by far the most pleasant and professional cabin crew. The few downsides to my A3 experience are merely minor improvement challenges.",yes
Aegean Airlines,9/10,"  Lille to Athens return with Aegean Airlines. The outbound flight was great, I was offered a nice meal and a great white wine. The inbound flight was a morning flight, so there was no wine, but the meal was very nice, some kind of spinach/tomato pie accompanied by a large yogurt with honey and a bun with some cheese and butter. Unfortunately, the inbound flight was quite bumpy (from Croatia until across the Alps), and the service got suspended at some point. The fact that I was returning from vacation did not help fully enjoying the flight either, as I was quite miserable. All in all, very good experience with Aegean, (I fly them regularly from Paris), and the planes were also clean and comfortable.",yes
Aegean Airlines,10/10,"  Return flight from Vienna to Athens (then connecting onwards on Olympic Air). Fantastic airline, starting from the easy booking process, smooth web checkin and opportunity to select reasonable seats without being hit with all manner of surcharges. At the airport there were short and swift queues to drop off luggage followed by timely boarding and on-time departures both ways. Onboard, greeted by pleasant, elegantly dressed hostesses, sweets for take-off, full meal with bar service tea and coffee. Overhead TVs showed the moving map with on-time arrivals on both flights. All in all a very comfortable, enjoyable and rare experience!",yes
Aegean Airlines,8/10,"I flew with Aegean Airlines back home after my recent holiday in Mykonos. As a Miles & Bonus Gold Member I was upgraded complimentary to Business Class on the Athens - Geneva leg, which was wonderful. We were perfectly looked after by the Maitre de Cabine, who served us a delicious meal and tasty wines. Transit in Athens was quick and painless, without additional security check. The only thing that Aegean could improve would be to have a separate counter for Gold Members at Mykonos airport, as it was not very appreciable to have to queue for bag drop during 10-15 minutes.",yes
Aegean Airlines,10/10,"  London to Mykonos via Athens, return. Efficient and quick check in at LHR Terminal 2. Boarding process was handled by non-Aegean ground staff and was badly organised and scrappy. Met at door by polite and immaculate looking crew with a smile and warm greeting. Take off was 40 min late, with drinks service shortly after. Good selection of soft drinks plus a small bottle of red or white wine for the meal. Hit some bad turbulence just as the meal service started so the captain illuminated the fasten seat belt sign and made an announcement that the service was suspended. This went on for most of the flight. The crew managed to check the cabin to ensure that passengers were ok which was very commendable, considering how bumpy the flight was. The turbulence subsided about an hour from landing at Athens and the crew recommenced the full meal service, understanding that time was against us. All trays and cups were cleared with 10 minutes left before landing. We landed at Athens 50 minutes early. Full marks to the crew who handled a very difficult situation with professionalism and charm. They never appeared stressed and were a comforting sight for many uneasy passengers. The Captain kept us informed throughout and made a soft landing. Well done to all. A great flight apart from the bumps and great food too.",yes
Aegean Airlines,10/10," Flew from Prague to Heraklion direct, which was a nice thing to discover as I normally fly back to Crete via Athens. Not the first time choosing Aegean Airlines, but again an amazing, warm experience with them. Very convenient departure time, new, clean and modern aircraft. From the moment you step on the plane you feel the warmth of the Greek hospitality. I think one of the strongest aspects is their cabin crew. They are always smiling, they look really confident, approachable and that they are really enjoying their job. I am happy to discover that they are expanding their routes with more direct flights to Europe. Looking forward to fly with Aegean again.",yes
Aegean Airlines,9/10,"Airport staff at Düsseldorf airport were friendly and accommodating however, the check-in and bag drop counters were not opened until 3 hours before the flight and they took a lot of time to actually open the counters. That being said however, they were very efficient and fast. Moving on, the seats on both flights were comfortable and just ample for the regional midrange operations of the company, but the lack of on-board entertainment was evident. The food despite tasting good, was of very small portions and the fact that no hot beverages were served on the Düsseldorf-Athens 3 hr leg was not appreciated. Athens airport is nice, easily navigable and efficient however, a layover longer than three hours will be boring and food options were not enough. Duty free and shopping options were very broad and rather time passing. The flight attendants were all very nice. Aegean airlines offer a consistent level of good service and always have good prices from Jordan. Keep it up Aegean.",yes
Aegean Airlines,10/10,"  Paris to Athens in August. I was upgraded into business class which was very nice touch (LH status). The legroom was enough, the food was adequate (even though there was no much choice) and the cabin crew were attentive. There is no inflight entertainment as the promotional video about Greece was shown throughout the flight. We arrived on time and luggage delivery was super-fast which was excellent after 3 hours flight. Overall Aegean is a high quality airline. ",yes
Aegean Airlines,8/10,"  Athens to Tbilisi in August. Athens airport is very easy to navigate with supportive ground staff. I was surprised that no priority boarding enforced by Aegean airlines (boarding started for everyone at the same time). Onboard I found the economy cabin to be very clean with modern cabin. The legroom was ok. Cabin crew did good job and were attentive to all passengers. Hot meal was served which is really good point but the quality of the meal was below average (baked pasta with meat). Overall, this was good flight but the meal service in economy class could be improved especially in comparison with Turkish Airlines or Lufthansa (on routes from Europe to Georgia). I would recommend Aegean airlines without hesitation as it is very reliable regional airline.",yes
Aegean Airlines,10/10,"Flew last week from Athens to Corfu with Aegean Airlines. Once again excellent experience, professional and friendly crew, clean aircraft and on time departure. We also received a snack and a beverage on a 40-minute flight. IFE was OK, as a route map was shown. The seat is so comfortable with a big amount of legroom. Its definitely value for money as I paid for return flight, on high season, 60€ only. I would recommend Aegean.",yes
Aegean Airlines,10/10,"  We flew from Athens to Paris via Thessaloniki. Both flight were on time. The cabin was new and clean for the two flight. Cabin crew were efficient and smiling. We received a hot breakfast and during the flight, the captain gave us flight information. Overall, very good performance. Will definitely fly them again.",yes
Aegean Airlines,10/10," Stuttgart to Thessaloniki with Aegean Airlines. Friendly and courteous staff, good food and beverage offer (choice, taste, composition) and great service! Always my pleasure!",yes
Aegean Airlines,10/10,Flew from Heraklion to London Gatwick. The first thing that impressed me was the size of the legroom available. It was much more than we were expecting. I was in the same row of a particularly tall man and he was able to stretch and cross his legs comfortably. It was certainly helpful with storing our bags and stretching out. The crew cabin were professional and helpful and the food was nice if a bit stingy on the olives in the Greek salad (just one!). What the flight needed was an option for some decent IFE as all we got was a travelogue of Greece which made us sadder as we loved Crete and we didn't want to leave! Also some Wifi service would have also been a good idea for the flight. Will fly with them again if we get the chance as it was a very enjoyable experience.,yes
Aegean Airlines,10/10,"London Heathrow to Larnaca. First time we flew with Aegean a family of 2 adults, 1 teenager and 1 child. We were very impressed. I am a nervous flier and was very sceptical to fly with them my travel agent said they're very good and not to worry. He was right. The crew are so friendly and reminds me of how it was to fly as a child they give you a sweet before take off, a cute pilot badge for the kids and the creme de la creme is the hot meal no one gives a meal these days what a lovely touch, and the many rounds of drink they offer is awesome - the only thing they could improve on is the time of the outbound flight and they really could do with some in flight entertainment. Thank you for making me enjoy flying again.",yes
Aegean Airlines,10/10,"  Always happy to fly with Aegean Airlines. Flew from Brussels to Athens. Very professional, flight on time, good food on board, clean aircraft, and I was happy to see a male cabin crew for the first time. Inflight entertainment should be improved. Most people nowadays do have a tablet, mobile etc but they should at least try to have different videos. Ticket price? 68 euro. You dont get that every day but when you get lucky, you get lucky.",yes
Aegean Airlines,10/10,"  Flew Aegean Airlines from Heraklion to Copenhagen. Very comfortable seats and cabin. Able to fly for 3½ hours non stop, with excellent customer service, tasty meals and lots of free beverages. Friendly cabin crew, always smiling and service-minded. A nice welcome with a candy, meal, unlimited free coffee/tea/water. Excellent.",yes
Aegean Airlines,10/10,"  My flight to London was a wonderful experience. The seat, made of leather, was really comfortable. The food tasted really good, and it reflects greek gastronomy. The staff were happy to serve with a smile. The only thing I didn't like about the flight is the IFE. In our 3,5 hour flight, a promo film about Greece was playing on the first two hours and the a map was been showed. No one could manage to watch a two hour film about all the islands, mountains, cities of Greece. A map at the whole flight would have been better, so passengers could have a quick look of what they are watching outside their window. Overall Aegean is a high quality airline.",yes
Aegean Airlines,10/10,"  Arrived at the excellent Athens Airport after an uncomfortable and unpleasant flight on Swiss. Aegean Airlines check in was busy but nearly all desks were manned so queuing time was minimal. Check in was polite and professional with boarding gate and directions explained in perfect English. Very clean looking A320. Welcomed on board by immaculate looking cabin crew with a ready smile. Engaged with passengers as we boarded which was nice, especially children. Offered baskets of sweets pre-take off. Nice touch. On time departure. No drinks as short flight but individually wrapped biscuits offered to each passenger with a napkin. Again, nice touch. Perfect English announcements given by Purser and Captain during flight, landed early. Great service. Aegean deserve to be awarded 4 star status. Inflight mag is full of lovely pictures of Greece.

",yes
Aegean Airlines,9/10,"I flew with Aegean Airlines on May 2016 from Milan to Athens. Honestly speaking the price was the same as with Ryanair for the same route (but from a different airport) however I could check in 20kg so obviously I chose Milan–Malpensa, since I am from those who believe that when you fly you want to have comfort. Aegean Airlines has friendly staff, free in cabin beverages and food (for a 1 30 h flight). On top of that the flight was on time and the seats were more than comfortable. Since I drink a lot of water I kindly asked for a few times water which was provided to me without second thought. On the negative side, I would expect in the future to have in flight entertainment such as a personal TV screen and Wifi connectivity. Aegean Airlines during the summer connects a lot of international passengers to the Greek Islands and I think from next summer they should consider doing it. (For example Air Canada has personal screens for its passengers from flights such as Toronto-Ottawa). One final note, its Blue magazine is amazing and who ever reads it can discover the beautiness of Greece. ",yes
Aegean Airlines,10/10,"  Thessaloniki to Frankfurt. Aegean Airlines did a great job on this flight. They allow boarding the busses directly from their lounge at Thessaloniki airport which saves time and hassle for business and FQT passengers. Otherwise their Thessaloniki lounge is nothing special, they definitely need more toilets and its quite remote and not easy to find. Their staff, however, both on the ground and in the air, was very friendly. The cabin looked spotless clean and their catering was just delicious. Three course meal with 3 main courses to choose from, two regular choices plus a monthly special, which i chose: Rooster ragout in sweet wine sauce with greek pasta. No special business class seating, but normal economy seats with the middle seat left free for extra space. During the flight they showed some travel magazines on their video screens as a kind of inflight entertainment. I've flown Aegean Airlines now a couple of times and they never disappointed me.",yes
Aegean Airlines,10/10,"  Mykonos to Athens. Very busy check in at Mykonos Airport but handled with a smile and courtesy. On time departure on very clean A320 both inside and out. Cabin crew were immaculate. Elegant, spoke perfect English and service with a sincere smile and impeccable manners. Short flight so only an individually wrapped cookie. Captain gave good announcements and landed early. Aegean Airlines deserve to be awarded 4 star status. They are better than bigger airlines.",yes
Aegean Airlines,10/10," Vienna to Heraklion via Athens with Aegean Airlines. The bording procedure was very efficient and the welcome drink - a glass of champange - was served with a genuine smile. The food and drink selection was superb and I was quite astonished that a range of different coffees (from espresso to cappucino) was available even on the (very) shorthaul flight from ATH to HER. Likewise, the quality of the meals and beverages met my expecations fully. It has to be mentioned that the crew was doing an outstandingly good job and also cared for little details which made me feel mostly welcome as a passenger. The planes were punctual and the priority disembarking worked remarkably well on both flights. Overall they provide an excellent product and I am looking forward to fly with Aegean again.",yes
Aegean Airlines,10/10,"Copenhagen - Athens return with Aegean Airlines. Both flights on time. Aircrafts new and clean. Seats a bit thin but comfortable. Good legroom for the European standards. No IF entertainment. Overhead screens display promotional videos of Greece. On CPH-ATH leg we were served a warm meal which was delicious. 3 rounds of drinks to choose between 2 types of red wine, 2 types of white wine, beer, juice, sodas and lots of coffee and tea. Return flight same good. A very tasty warm breakfast was served including yoghurt with honey. Lots of drinks again but not alcoholic as it was a morning flight. But what really made the difference on those flights was the genuine smile of the crew who really seemed to enjoy their job. I would definitely use this airline again when flying to Greece.",yes
Aegean Airlines,10/10,"Flew last month from Athens to Geneva on an A320. I had already mobile checked-in via the very good mobile app. Ground service was excellent in Athens airport. Even though the flight was fully booked we departed on time. Cabin crew members were all very professional, very friendly and seemed to enjoy what they do. On a 2.5 hour flight we were served with a hot meal, including pasta, salad, crackers and a tasty lemon pie. Lots of drinks were complimentary (even alcoholic). In the monitors above there was a route map and a promo video for Greece. Even if there is no other IFE, it's OK as it's a short flight. We arrived in Geneva on time. I would recommend Aegean for their excellent service, their kindness and their punctuality. For me is one of the top-notch airlines in Europe and I prefer among other airlines that operate the same route.",yes
Aegean Airlines,10/10,"Flew London Heathrow to Naxos via Athens. This was the first time I have flown with Aegean and I was very impressed. Check in at Heathrow was speedy and painless and all the staff were helpful and smiling. The plane was clean and new, food and service excellent and staff really seemed to enjoy their job. The return journey was as good. I will be flying this airline again if they are on my route.",yes
Aegean Airlines,10/10,"  Rhodes to London Gatwick via Heraklion. No line at check in, lovely warm welcome from agent. Both flights boarded efficiently and had friendly and kind crews. Lots of drinks and nice food with genuine feeling of Greek hospitality. Loads of leg room for a tall Brit like me. On time throughout. Highly recommended. So preferable to the shambolic, unprofessional and very uncomfortable flight I had on British Airways in other direction.",yes
Aegean Airlines,10/10,  First time flying with Aegean with connecting flights at Athens to Lesbos and was unsure what to expect but must say that the moment we had first contact at check in we was greeted by friendly staff who told us that we don't have to worry about bags as next time we see them will be at our final point for picking up. The flight itself was very old school with free drinks and free meal served by warm staff which was a really nice touch and made the flight go smoothly. Connections at Athens airport was smooth and easy with no fuss and second flight to our final destination was just as smooth. Return flights at end of the were the same good service. Flying same route in September with Aegean (already booked) with views of booking again in October.,yes
Aegean Airlines,10/10," Flew Munich to Athens via Thessaloniki. Aegean Airlines is an example for all european economy-class carriers. Clean and modern cabins, very professional and friendly crew, fantastic service on-board. There is no IFE, but as the average flight between Germany and Greece is about 2 hours, you don't need one. Aegean promotes in the best way Greek cuisine and hospitality. A fantastic breakfast, with Greek yoghurt with honey, a tiropita (cheese-pie), and a wide choice of complimentary drinks (also alcoholic). Even if I have to pay more than other carriers, Aegean is my top choice.",yes
Aegean Airlines,10/10,"We booked with Aegean Airlines for Santorini so we would avoid the summer craze. The website is very easy to use, automatically provided in Italian when accesing it from Italy. Checked smoothly and speedy from Rome. Cabin was new and seemed to be clean, seats where standard ones that you would find in the likes of Lufthansa. Warm meal was provided which I found to be very tasty. My boyfriend had his kosher meal served to him as he specified on the website. The highlight of the trip would be the stewardesses that seemed to be happy to be there, I have flown with them another two times and I have to say that they are more attending and serviceable than any other major european airline I have flown. Magazines were waiting for us on the seats which can be keeping company to solo flyers as there is no other in flight entertaiment provided. Drop screens show the route the plane takes and some weather information on the destination, as well as some promotional videos of Greece. Arriving in Athens we borded the second flight quickly and we were on our way to Santorini. Same story there with all the goods from the FCO to ATH flight minus the meal. I would fly with them again in the future as we visit the Greek islands often.",yes
Aegean Airlines,10/10,"  Athens to Zurich. I had already flown business with Aegean Airlines once and I really enjoyed the comfort and the service. The second time was as good as the first one. Priority boarding worked very well, crew was welcoming and caring. I was impressed by the attention to details - when people were boarding and walking up the stairs of the aircraft, the flight attendant noticed a mother with a baby at the end of the queue and she immediately reacted and gave priority to them. Crew had a genuine smile and was attentive. The captain provided information on the flight and the destination several times. The food was delicious (sea food special meal: asparagus salad with tuna as a starter, sea bream and grilled vegetables as a main dish with a very good selection of drinks and sweets). I had one request concerning my ""miles and bonus"" account and asked for help through the online contact form. I received a detailed e-mail in addition to a phone call and the issue was solved immediately. Aegean is being consistent for years now with their excellent service as an airline and I hope that they will keep up like this in the future.",yes
Aegean Airlines,9/10,"  Tel Aviv to Rome via Athens with Aegean Airlines. Cheap price, comfortable seats, pleasant crew, comfortable flight. Truthfully this airline met every expectation and I would happily fly them again. ",yes
Aegean Airlines,9/10,"  Last December I had a flight from Heraklion to Warsaw through Athens with Aegean Airlines. Food in business class was delicious and service excellent.  Ground Staff were polite and flights were on time. The only complaint I had was with some flights within Greece. Many passengers take with them onboard not only their handbag, but 2 or 3 bags, it can be very slow to stand and wait for them to store their bags. On long distance flights (Athens-London, Athens-Moscow etc) I would like improvements in the in-flight entertainment and larger food portions.",yes
Aegean Airlines,10/10,"  Zurich to Athens, and once again it was a pleasant flight with Aegean Airlines which I prefer over other alternatives. To start with mobile check-in, very quick and easy to navigate (on website) process. Boarding was smooth, crew genuinely friendly and professional. I like the fact that they are flexible in terms of providing this ""extra"" service when asked for, even for passengers flying economy (eg. a newspaper, an extra drink etc.). Food is better from what one expects from a short european flight - I had shrimps, fish and steamed vegetables on a 2.5 hours flight (on economy flight). Leg space was plenty, the airplane was new and clean. ",yes
Aegean Airlines,9/10,"  
Aegean is a good airline. I flew Athens to Berlin, round trip, Business Class. Boarding in Athens was fast. Aircraft clean and new, crew friendly and offering service with a smile. Meals are ok. I had ordered special meal due to some dietary restrictions and this was delivered correctly. Service and ingredients is comparable to airlines doing similar route. Drinks were offered multiple times through the flight. Coffee offered, dessert also which was delicious. Departed on-time, landed on-time. An efficient airline and delivers the flying service well. Business Class experience could probably be better with some inflight entertainment added, but still this is a 2h30m flight where you hardly have time to offer meals and relax a bit, so, no complains at all. Highlight of the flight is the cabin service from the crew. Flight back from Berlin to Athens. Experience in Berlin Tegel Airport in comparison to Athens airport is not good and this is common with all airlines, since the airport is old. Athens airport is so much better. Flight back was equally good. Flight departed with a 15m delay but landed 20m early. I would fly with Aegean Airlines again with no second thoughts.",yes
Aegean Airlines,10/10,"  Flew Athens to London Heathrow with Aegean Airlines. Excellent inflight service, smiling and efficient cabin crew, flights on time and a very clean cabin. Economy class hot meals could be improved in terms of quantity and appearance but still a plus for intra-european flights. I would also prefer a wider IFE choice.",yes
Aegean Airlines,9/10,"  Madrid to Athens and the flight was completely full, however boarding was done in a timely manner. Departure and arrival on time, despite a strike of air traffic controllers in France. Checked in using the mobile phone app and chose my seat (11A). Checked in my hand luggage, as I did not want to carry it around and worry about where to store it in the cabin. Free catering - food was tasty, however not plenty - asked for a second bread, but they did not give me. Plenty of drinks. Drop down screens which demonstrated areas of tourist interest in Greece and the route map and flight data. In flight magazine provided. Announcements made in Greek, English and Spanish - there was at least one cabin crew member fluent in Spanish. Good leg space. Quick disembarcation using a bridge - luggage did not take long. Very good value for money (50 EUR). It was a pleasure flying with Aegean Airlines.
",yes
Aegean Airlines,8/10,"  Athens to Lyons return with Aegean Airlines. The A320 was ok and clean. Both flights were on time. Food service was very good. Staff was friendly, announcements were on Greek, English, French. There is no IFE or tablet with uploaded movies. There were dropdown screens with flight directions and advertisements about Greece. Boring  for the almost 3 hour flight.  Seats were standard but comfortable.",yes
Aegean Airlines,10/10,"  Had to fly non short notice to Thessaloniki. Website is easy to use, booking completed within a few minutes. Check-in and boarding very smooth. Welcoming, friendly crew. Seats are standard seats with middle seat free in between. Good service onboard the flight, high quality of food and drinks. The flight was very pleasant as was the flight back two days later. Their lounge at SKG is quiet and boarding is through the lounge with seperate bus to the plane.",yes
Aegean Airlines,10/10,"  Aegean Airlines from Munich to Thessaloniki with a high level of service, the cabin crew is able to combine friendliness with efficiency. I slept most of the time because I was exhausted, but when I woke up, about 30 minutes before landing, they served me the dinner and even managed to end it with a mastiha. Aegean Airlines is my preferred airline whenever I fly to Greece but now will also consider them for stopover to their other destinations, just to have this home-coming feeling again, something that is rare nowadays in flight industry.",yes
Aegean Airlines,9/10,"Athens to Barcelona with Aegean Airlines and a pleasant flight, left on time, about 80-85% full, crew friendly, smiling and efficient. Breakfast served and passengers with hand luggage were asked to check in their hand-luggage free of charge in order to make more space for the cabin, which I did. Very good leg space (my height is 185cm). Used mobile check in and went straight to the gate, which was very convenient. ",yes
Aegean Airlines,10/10,"Rome to Athens with Aegean Airlines. The aircraft was very clean and the seats were spotless. But what set the airline apart were the flight attendants, its amazing what a genuine smile can do to a passenger. All the crew seemed genuinely happy to be doing their job. I sat in the row behind my family and spoke to the two ladies beside me and they felt the same way. Getting off I mentioned to one of the girls how I felt and got another genuine smile - well done indeed Aegean.",yes
Aegean Airlines,10/10,"My wife and I flew Aegean Airlines from Santorini to Athens in a Airbus A320, overnight in Athens and on to Heathrow the next day in a Airbus A321. Both flights were full and left and arrived on time. A choc-chip cookie was served on the short Athens leg with a full meal and bar service on the flight to London.",yes
Aegean Airlines,9/10,"Thessaloniki to Munich with Aegean Airlines. The aircraft was clean, cabin crew service was polite and professional, and the space of the seats was comfortable. Meal was plenty and very tasty. although I am a gluten free-passenger, the meal was more of a hindu-meal and I am not Indian to like this kind of food. Overall my experience was good to excellent.",yes
Aegean Airlines,10/10,"Athens to Rome, and my third flight with Aegean Airlines, and they improved their service the last 2 years. For a 2 hour flight the service was equal as a part of an intercontinental flight. No IFE - not sure if need in a short flight with a regional carrier, but in any case not many airlines in Europe offer this value for money. Compliments.",yes
Aegean Airlines,10/10,"Flew Aegean Airlines from London Heathrow to Samos via Athens, and the first time I have flown with this airline. Very good cabin crew, leg room much more then a lot of airlines, I am 6 ft and I still had plenty of leg room. Meal was good and a complementary drink. When I fly in summer I use Thomson (TUI) direct to Samos, but I have to say Aegean Airlines is better, and a better price with more luggage allowance on a flexi ticket. Would recommend and use again.",yes
Aegean Airlines,10/10,Flew with Aegean Airlines on January 17 from Athens to Frankfurt. The flight was nearly full but the cabin crew did a great job at providing everyone with a full meal service and two rounds of drink service. We left and arrived on time without any hassles. There is a lot of legroom available and the seats were very comfortable.,yes
Aegean Airlines,9/10,"We travelled Aegean Airlines from London to Athens on 8th Jan and back to London on 12th Jan. On both flights, boarding was speedy, we arrived at our destinations early and the flight was smooth. The cabin crew were smartly dressed. As soon as we took our seats, we were given a boiled sweet, and the meal was very nice. There was inflight entertainment on the drop down screens and the legroom seemed to be quite a lot - maybe because I usually fly with easyJet. If you want a comfortable, efficient service then I would recommend Aegean. We even had two complementary drink rounds in a 3 hour flight!",yes
Aegean Airlines,9/10,"At MAD they are using the Star Alliance’s lounge at Terminal 2. Both flights from Athens to Madrid with Aegean Airlines were on time. Aircraft was ok, the 2 front rows were business class with the middle seat converted to glass rest area. Service was very good and personalized. Pilot made announcements and flight information which was announced in Greek, English and Spanish. Safety information was demonstrated only in Greek and English. They offered welcome drink with a Menu of the food options - Chicken or Veal. Food was tasty (salad, chicken, desert). There was no IFE but on the display there was the flight path. Also there was value sales carriage.",yes
Aegean Airlines,9/10,"Athens to Paris, and vice versa. I prefer Aegean Airlines whenever I fly between Paris and Athens. The food is excellent, staff professional and elegant, and the planes are newish and clean. I cannot say I have had a bad experience with Aegean Airlines, and I fly with it quite frequently. Aegean airlines does not provide video entertainment.",yes
Aegean Airlines,9/10,"My family (me, wife, children ages 11 and 14) just completed a trip from Paris to Athens, Istanbul, and Cyprus with stopovers of 3-5 days in each place, six flight legs total between Dec 25 and Jan 8. Each leg was in Economy class on A320-200 aircraft. I was very pleasantly surprised by the quality of service on all of the flights. All flights, even the short ones between Athens and Istanbul which were a little over one hour, included some sort of meal or snack service with drinks, food, and tea or coffee afterward. Although food portions were relatively small, everything tasted good. The flight crew were all polite and professional. Seats were comfortable for all flights and all planes seemed clean and well-maintained. Online checkin and baggage drop-off were straightforward and simple, and we were able to use family lanes in for baggage drop-off in Athens and Cyprus. There was no individual in-flight entertainment and we did not use Wi-Fi, but I enjoyed watching images from travel destinations in Crete and some of the Greek islands that were displayed on the overhead screens on final return flight from Athens and Paris. The rest of the time, reading and video games on our own devices during flights were fine for entertainment given that all of the flights were under 3 hours. Based on my experience I can highly recommend Aegean for flights in this part of the world.",yes
Aegean Airlines,9/10,"I've taken a number of flights with Aegean Airlines on A321 and A320, most recently Thessaloniki to Stockholm via Athens. Aegean is a nice airline, with friendly crew that smile, clean cabins, comfortable seats. Free drinks and hot snack or meal depending on the duration of the flight. Highly reccommended.",yes
Aegean Airlines,10/10,"Larnaca to Athens and a great flight with Aegean Airlines. Departed on-time after a quick boarding. The inflight meal consisted of a cheese pastry followed by 2 beverage services. The flight was quick, enjoyable and comfortable. We landed early and disembarked right away.",yes
Aegean Airlines,10/10,"One more nice experience with Aegean Airlines! On time both flights, great flight attendants, good food and very clean cabin. Cannot ask anything more. Load factor was around 80% on ATH-MAD and 90% on MAD-ATH. Only thing is that they have to improve their in-flight entertainment",yes
Aegean Airlines,10/10,London to Athens with Aegean Airlines. Polite and easy check in. Efficient boarding with priority given to Business Class. Welcome was with a smile and very courteous crew. Spotless aircraft. Drinks served swiftly followed by excellent meal from a menu with 2 choices of main. Good selection of wines including some award winning Greek ones. Hot towels again served by polite and elegant crew. Landed early. An excellent airline and recommended.,yes
Aegean Airlines,9/10,"I had a very nice flight from Athens to Munich with Aegean Airlines. The crew member was great and smiling, and excellent service. Menu was great and the plane was clean. You was able to choose in the businees class to read a newspaper. Weather was fine and the take off and the landing were perfect. ",yes
Aegean Airlines,2/10,"A bit of a wait at the Business class check in but at least Business/Aegean Miles and Bonus Gold get to use the fast track passport control and security and the dingy Aegean Business class lounge. The lounge offered a reasonable selection of food and drink but not really high-end and the fact that 2 flights were leaving in short succession meant the lounge was fairly crowded at one point. Despite there being several vacant air bridge gates we had to suffer being bussed to a remote stand which involved no priority boarding and being herded onto a bus that was almost bulging at the seams by the time we left. There was a sort of welcome onboard by the cabin crew member as she was on the phone. Pre take off drinks were offered but without any real enthusiasm or engagement. After take off there was the usual hot towel, menu and drinks but no real customer engagement. The cabin crew member pushed the meal trolley into the cabin and set down the table mats and offered bread, placing it on the mat and moved on. A colleague had to tell her that she had forgotten to hand out meal trays. No apology, no making a joke of it, just a robotic performance of giving us our meal trays. That summed up the service. If you wanted anything you had to press the call button because even though various cabin crew floated through the cabin casually glancing at empty glasses at no time did they ask if anyone would like a refill. The liqueur trolley was pushed into the business class cabin but again it was something they had to do because it was in the service plan. London couldn't come quick enough. There was nothing really to thank them for. Cabin crew make the trip. At least the e-passport gates were quiet and after a 5 minute wait my bag was third on the carousel. A shambolic and lacklustre crew spoilt my Aegean business class experience. If this was my only Aegean experience I would never recommend it but thankfully it was my first bad encounter.",yes
Aegean Airlines,9/10,"The flight from Athens to Warsaw was short but great. I had not expected it. The crew member was polite and helpful. The range of food and drinks on the menu was impressive. Everything was on time. More important, the take off and landing were smooth. In fact, I bought the ticket for a little money. Considering this, the experience was awesome! The only thing which stops the experience to be a flawless one is the lack of any in-flight entertainments except the Aegean Magazine!",yes
