Airline Name,Rating,Text,Recommended
Aegean Airlines,2/10,"[('athens', 'NNS'), ('paris', 'VBP'), ('cdg', 'JJ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('48h', 'CD'), ('prior', 'JJ'), ('departure', 'NN'), ('passengers', 'NNS'), ('receive', 'VBP'), ('email', 'NN'), ('encourages', 'NNS'), ('check', 'VBP'), ('online', 'JJ'), ('choose', 'JJ'), ('seat', 'NN'), ('free', 'JJ'), ('charge', 'NN'), ('however', 'RB'), ('even', 'RB'), ('try', 'VB'), ('online', 'NN'), ('checkin', 'NN'), ('first', 'RB'), ('minute', 'VBZ'), ('48h', 'CD'), ('seat', 'NN'), ('map', 'NNS'), ('flight', 'NN'), ('appear', 'VBP'), ('full', 'JJ'), ('’', 'NNP'), ('able', 'JJ'), ('change', 'NN'), ('allocated', 'VBD'), ('seat', 'NN'), ('constant', 'JJ'), ('situation', 'NN'), ('year', 'NN'), ('affects', 'VBZ'), ('even', 'RB'), ('passengers', 'NNS'), ('flexible', 'JJ'), ('fares', 'NNS'), ('call', 'VBP'), ('centre', 'NN'), ('unable', 'JJ'), ('unwilling', 'JJ'), ('help', 'NN'), ('simply', 'RB'), ('confirms', 'VBZ'), ('practice', 'NN'), ('“', 'NN'), ('preseating', 'VBG'), ('”', 'NNP'), ('allow', 'JJ'), ('seat', 'NN'), ('next', 'JJ'), ('friend', 'NN'), ('colleague', 'NN'), ('’', 'NNP'), ('share', 'NN'), ('book', 'NN'), ('reference', 'NN'), ('experience', 'NN'), ('aegean', 'JJ'), ('dropoff', 'NN'), ('checkin', 'NN'), ('ath', 'NN'), ('awful', 'JJ'), ('especially', 'RB'), ('flight', 'NN'), ('departs', 'NNS'), ('800', 'CD'), ('1000', 'CD'), ('cabin', 'NN'), ('crew', 'VBD'), ('members', 'NNS'), ('general', 'JJ'), ('distant', 'JJ'), ('indifferent', 'NN'), ('necessarily', 'RB'), ('polite', 'RB'), ('enough', 'JJ'), ('service', 'NN'), ('board', 'NN'), ('average', 'JJ'), ('instead', 'RB'), ('caring', 'VBG'), ('comfort', 'NN'), ('passengers', 'NNS'), ('aegean', 'VBP'), ('crawling', 'VBG'), ('families', 'NNS'), ('“', 'VBP'), ('aegean', 'JJ'), ('families', 'NNS'), ('”', 'VBP'), ('therefore', 'RB'), ('avoid', 'JJ'), ('airline', 'NN'), ('unless', 'IN'), ('’', 'JJ'), ('travelling', 'VBG'), ('kids', 'NNS'), ('must', 'MD'), ('chance', 'NN'), ('get', 'VB'), ('decent', 'JJ'), ('service', 'NN')]",no
Aegean Airlines,6/10,"[('athens', 'NNS'), ('larnaca', 'VBP'), ('seems', 'VBZ'), ('airline', 'NN'), ('like', 'IN'), ('passenger', 'NN'), ('walkways', 'NNS'), ('terminal', 'NN'), ('sector', 'NN'), ('bus', 'NN'), ('tranport', 'NN'), ('used', 'VBD'), ('arriving', 'VBG'), ('larnaca', 'JJ'), ('space', 'NN'), ('available', 'JJ'), ('enjoy', 'NN'), ('bus', 'NN'), ('ride', 'VBP'), ('terminal', 'JJ'), ('inflight', 'NN'), ('service', 'NN'), ('always', 'RB'), ('professional', 'JJ'), ('brand', 'NN'), ('new', 'JJ'), ('a320', 'JJ'), ('punctual', 'JJ'), ('flights', 'NNS'), ('despite', 'IN'), ('fare', 'NN'), ('breakfast', 'NN'), ('expectations', 'NNS'), ('mention', 'VBP'), ('high', 'JJ'), ('cost', 'NN'), ('suitcase', 'NN'), ('short', 'JJ'), ('flight', 'NN')]",no
Aegean Airlines,9/10,"[('usual', 'JJ'), ('pleasant', 'JJ'), ('experience', 'NN'), ('aegean', 'JJ'), ('flying', 'VBG'), ('athens', 'NNS'), ('paris', 'JJ'), ('modern', 'JJ'), ('clean', 'NN'), ('aircraft', 'NN'), ('good', 'JJ'), ('food', 'NN'), ('aegean', 'JJ'), ('one', 'CD'), ('remaining', 'VBG'), ('airlines', 'NNS'), ('serves', 'NNS'), ('hot', 'JJ'), ('meal', 'RB'), ('much', 'RB'), ('appreciated', 'VBN'), ('deserves', 'NNS'), ('applauded', 'VBD'), ('crew', 'JJ'), ('professional', 'JJ'), ('well', 'NN'), ('groomed', 'VBD'), ('legs', 'JJ'), ('return', 'NN'), ('flight', 'NN'), ('paris', 'NN'), ('requested', 'VBD'), ('newspaper', 'NN'), ('boarding', 'VBG'), ('brought', 'JJ'), ('seat', 'NN'), ('distributed', 'VBD'), ('business', 'NN'), ('class', 'NN'), ('passengers', 'NNS'), ('excellent', 'JJ'), ('service', 'NN'), ('flight', 'NN'), ('director', 'NN'), ('requested', 'VBD'), ('wifi', 'RBR'), ('available', 'JJ'), ('flight', 'NN'), ('could', 'MD'), ('log', 'VB'), ('reason', 'NN'), ('inflight', 'JJ'), ('entertainment', 'NN'), ('needs', 'NNS'), ('improved', 'VBN'), ('least', 'JJS'), ('music', 'NN'), ('overall', 'JJ'), ('always', 'RB'), ('look', 'VBP'), ('forward', 'RB'), ('flying', 'VBG'), ('aegean', 'NN')]",yes
Aegean Airlines,10/10,"[('rome', 'NN'), ('athens', 'VBZ'), ('great', 'JJ'), ('flight', 'NN'), ('usual', 'JJ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('flight', 'NN'), ('took', 'VBD'), ('slightly', 'RB'), ('schedule', 'NN'), ('landed', 'VBD'), ('ontime', 'RB'), ('inflight', 'JJ'), ('meal', 'NN'), ('good', 'JJ'), ('enough', 'JJ'), ('portion', 'NN'), ('longer', 'RBR'), ('flights', 'NNS'), ('flight', 'NN'), ('attendants', 'NNS'), ('helpful', 'JJ'), ('nice', 'JJ'), ('helping', 'VBG'), ('passengers', 'NNS'), ('cabinluggage', 'JJ'), ('stowage', 'JJ'), ('nice', 'JJ'), ('cabin', 'NN'), ('luggage', 'NN'), ('policy', 'NN'), ('strict', 'NN'), ('appreciated', 'VBD'), ('cabin', 'JJ'), ('clean', 'JJ'), ('something', 'NN'), ('always', 'RB'), ('consistent', 'JJ'), ('aegean', 'JJ'), ('best', 'JJS'), ('prices', 'NNS'), ('aegean', 'JJ'), ('offers', 'NNS'), ('great', 'JJ'), ('value', 'NN'), ('money', 'NN'), ('retaining', 'VBG'), ('higher', 'JJR'), ('standards', 'NNS'), ('service', 'NN'), ('keep', 'VBP'), ('aegean', 'IN'), ('one', 'CD'), ('suggestion', 'NN'), ('aegean', 'VBZ'), ('either', 'CC'), ('introduce', 'VB'), ('inflight', 'NN'), ('wifi', 'WRB'), ('personal', 'JJ'), ('entertainment', 'NN'), ('monitors', 'NNS'), ('would', 'MD'), ('make', 'VB'), ('flights', 'NNS'), ('less', 'CC'), ('dull', 'JJ'), ('boring', 'NN')]",yes
Aegean Airlines,9/10,"[('amsterdam', 'NN'), ('athens', 'VBZ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('never', 'RB'), ('flown', 'VBN'), ('airline', 'NN'), ('expectations', 'NNS'), ('werent', 'VBP'), ('high', 'JJ'), ('luck', 'NN'), ('flew', 'VBD'), ('new', 'JJ'), ('plane', 'NN'), ('including', 'VBG'), ('sharklets', 'NNS'), ('airborn', 'JJ'), ('stewardess', 'NN'), ('serving', 'VBG'), ('hotmeal', 'NN'), ('cold', 'JJ'), ('warm', 'NN'), ('beverages', 'NNS'), ('suprising', 'VBG'), ('3hour', 'CD'), ('flight', 'NN'), ('smooth', 'NN'), ('ride', 'NN'), ('landed', 'VBD'), ('right', 'JJ'), ('schedule', 'NN'), ('athens', 'VBZ'), ('overall', 'JJ'), ('experience', 'NN'), ('aegean', 'JJ'), ('great', 'JJ'), ('look', 'NN'), ('forward', 'RB'), ('flying', 'VBG')]",yes
Aegean Airlines,10/10,"[('flights', 'NNS'), ('athens', 'VBZ'), ('paris', 'JJ'), ('paris', 'JJ'), ('ioannina', 'NN'), ('via', 'IN'), ('athens', 'NNS'), ('cabin', 'VBP'), ('crew', 'JJ'), ('attentive', 'JJ'), ('smiling', 'VBG'), ('courteous', 'JJ'), ('aircraft', 'NN'), ('seats', 'NNS'), ('toilets', 'VBP'), ('clean', 'JJ'), ('opinion', 'NN'), ('inflight', 'NN'), ('meals', 'NNS'), ('need', 'VBP'), ('upgrade', 'JJ'), ('even', 'RB'), ('fee', 'VBP'), ('economy', 'NN'), ('class', 'NN'), ('passengers', 'NNS'), ('lack', 'VBP'), ('variety', 'NN'), ('quantity', 'NN'), ('barteacoffee', 'NN'), ('service', 'NN'), ('excellent', 'JJ'), ('athens', 'VBZ'), ('ioannina', 'JJ'), ('flight', 'NN'), ('smooth', 'CC'), ('comfortable', 'JJ'), ('aboard', 'NN'), ('olympic', 'NN'), ('air', 'NN'), ('bombardier', 'JJR'), ('q400', 'NN'), ('turboprop', 'NN'), ('aircraft', 'NN'), ('cabin', 'NN'), ('attendants', 'NNS'), ('wonderful', 'JJ'), ('think', 'VBP'), ('aegean', 'JJ'), ('olympic', 'VBP'), ('air', 'NN'), ('consistently', 'RB'), ('pride', 'RB'), ('greece', 'RB'), ('amid', 'IN'), ('pessimism', 'NN'), ('depression', 'NN')]",yes
Aegean Airlines,9/10,"[('last', 'JJ'), ('flight', 'NN'), ('aegean', 'NN'), ('pleasant', 'VBP'), ('previous', 'JJ'), ('ones', 'NNS'), ('due', 'JJ'), ('miles', 'NNS'), ('bonus', 'RB'), ('gold', 'VBP'), ('card', 'NN'), ('travel', 'NN'), ('companion', 'NN'), ('complimentarily', 'RB'), ('upgraded', 'VBD'), ('business', 'NN'), ('class', 'NN'), ('tasty', 'NN'), ('meal', 'VBD'), ('several', 'JJ'), ('rounds', 'NNS'), ('excellent', 'JJ'), ('greek', 'JJ'), ('wine', 'NN'), ('return', 'NN'), ('flight', 'NN'), ('announced', 'VBD'), ('cancelled', 'VBN'), ('due', 'JJ'), ('strike', 'NN'), ('air', 'NN'), ('traffic', 'NN'), ('control', 'NN'), ('company', 'NN'), ('reached', 'VBD'), ('phone', 'NN'), ('airport', 'NN'), ('absolutely', 'RB'), ('back', 'RB'), ('home', 'NN'), ('planed', 'VBD'), ('day', 'NN'), ('endure', 'VB'), ('return', 'NN'), ('athens', 'NNS'), ('switzerland', 'VBP'), ('via', 'IN'), ('following', 'VBG'), ('routing', 'VBG'), ('taxi', 'JJ'), ('patras', 'NNS'), ('ferry', 'VBP'), ('bari', 'JJ'), ('italy', 'NN'), ('rental', 'JJ'), ('car', 'NN'), ('bari', 'NN'), ('rome', 'NN'), ('flight', 'NN'), ('rome', 'NN'), ('geneva', 'NN'), ('apart', 'RB'), ('length', 'VBZ'), ('trip', 'NN'), ('30', 'CD'), ('hours', 'NNS'), ('total', 'JJ'), ('cost', 'NN'), ('us', 'PRP'), ('several', 'JJ'), ('hundred', 'CD'), ('euros', 'NNS'), ('surprise', 'JJ'), ('satisfaction', 'NN'), ('aegean', 'NN'), ('airlines', 'NNS'), ('reimburse', 'VBP'), ('us', 'PRP'), ('expenses', 'NNS'), ('pleased', 'VBD'), ('treatment', 'NN'), ('case', 'NN'), ('definitely', 'RB'), ('fly', 'JJ'), ('aegean', 'NN')]",yes
Aegean Airlines,10/10,"[('berlin', 'NN'), ('athens', 'VBZ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('good', 'JJ'), ('kind', 'NN'), ('ground', 'NN'), ('cabin', 'JJ'), ('staff', 'NN'), ('service', 'NN'), ('seats', 'NNS'), ('comfortable', 'JJ'), ('lot', 'NN'), ('space', 'NN'), ('seats', 'NNS'), ('rows', 'VBP'), ('foods', 'NNS'), ('delicious', 'JJ'), ('try', 'NN'), ('greek', 'JJ'), ('traditional', 'JJ'), ('food', 'NN'), ('personally', 'RB'), ('think', 'VBP'), ('big', 'JJ'), ('plus', 'CC'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('european', 'JJ'), ('airlines', 'NNS'), ('pay', 'VBP'), ('board', 'NN'), ('food', 'NN'), ('beverages', 'NNS'), ('even', 'RB'), ('glass', 'VBP'), ('water', 'NN')]",yes
Aegean Airlines,7/10,"[('milan', 'NN'), ('athens', 'VBZ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('normal', 'JJ'), ('flight', 'NN'), ('normal', 'JJ'), ('conditions', 'NNS'), ('departed', 'VBD'), ('schedule', 'NN'), ('arrived', 'VBD'), ('likewise', 'RB'), ('short', 'JJ'), ('haul', 'NN'), ('flight', 'NN'), ('onboard', 'RB'), ('food', 'NN'), ('beverages', 'NNS'), ('basic', 'VBP'), ('best', 'JJS'), ('correct', 'JJ'), ('english', 'JJ'), ('flight', 'NN'), ('attendants', 'NNS'), ('plus', 'CC'), ('direct', 'JJ'), ('flight', 'NN'), ('milan', 'NN'), ('athens', 'NNS')]",yes
Aegean Airlines,9/10,"[('flew', 'JJ'), ('stockholm', 'NN'), ('athens', 'NNS'), ('return', 'VBP'), ('athens', 'NNS'), ('santorini', 'VBP'), ('cairo', 'NN'), ('athens', 'NNS'), ('flights', 'NNS'), ('good', 'JJ'), ('time', 'NN'), ('great', 'JJ'), ('meals', 'NNS'), ('board', 'NN'), ('included', 'VBD'), ('ticket', 'NN'), ('price', 'NN'), ('surprised', 'VBD'), ('intracontinental', 'JJ'), ('flights', 'NNS'), ('simple', 'NN'), ('snacksandwich', 'NN'), ('included', 'VBD'), ('nice', 'JJ'), ('staff', 'NN'), ('overall', 'JJ'), ('seats', 'NNS'), ('decent', 'VBP'), ('didnt', 'NNS'), ('need', 'VBP'), ('stand', 'VBP'), ('point', 'VB'), ('flights', 'NNS'), ('new', 'JJ'), ('favourite', 'JJ'), ('airline', 'NN'), ('europe', 'NN')]",yes
Aegean Airlines,5/10,"[('athens', 'NNS'), ('warsaw', 'VBD'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('regular', 'JJ'), ('flyer', 'NN'), ('especially', 'RB'), ('routes', 'VBZ'), ('little', 'JJ'), ('choice', 'NN'), ('carrier', 'NN'), ('feel', 'VBP'), ('airline', 'NN'), ('avoids', 'NNS'), ('use', 'VBP'), ('terminal', 'JJ'), ('walkways', 'NNS'), ('reasons', 'NNS'), ('anybody', 'NN'), ('guess', 'NN'), ('chooses', 'NNS'), ('use', 'VBP'), ('good', 'JJ'), ('old', 'JJ'), ('tiring', 'NN'), ('busses', 'VBZ'), ('50s', 'CD'), ('experienced', 'VBD'), ('many', 'JJ'), ('flights', 'NNS'), ('aegean', 'VBP'), ('larnaca', 'NN'), ('munich', 'JJ'), ('madrid', 'NN'), ('name', 'NN'), ('case', 'NN'), ('recent', 'JJ'), ('flight', 'NN'), ('ways', 'NNS'), ('warsaw', 'VBD'), ('good', 'JJ'), ('old', 'JJ'), ('bus', 'NN'), ('athens', 'VBZ'), ('airport', 'JJ'), ('semidark', 'NN'), ('ground', 'NN'), ('floor', 'NN'), ('airport', 'NN'), ('moving', 'VBG'), ('walkways', 'NNS'), ('pedestrians', 'NNS'), ('walk', 'VBP'), ('one', 'CD'), ('end', 'NN'), ('bus', 'NN'), ('service', 'NN'), ('happen', 'JJ'), ('airline', 'NN'), ('aegean', 'NN'), ('probably', 'RB'), ('hard', 'JJ'), ('luck', 'NN'), ('system', 'NN'), ('called', 'VBN'), ('breakfast', 'RB'), ('ugly', 'RB'), ('little', 'JJ'), ('spinach', 'NN'), ('pie', 'NN'), ('coffee', 'NN'), ('return', 'NN'), ('flight', 'NN'), ('however', 'RB'), ('dinner', 'RB'), ('good', 'JJ'), ('plane', 'NN'), ('always', 'RB'), ('looks', 'VBZ'), ('clean', 'JJ'), ('tidy', 'NN'), ('though', 'IN'), ('inflight', 'JJ'), ('magazine', 'NN'), ('looked', 'VBD'), ('horribly', 'RB'), ('overused', 'JJ'), ('flight', 'NN'), ('smooth', 'CC'), ('punctual', 'JJ'), ('always', 'RB'), ('appreciated', 'VBD'), ('professionalism', 'NN'), ('cabin', 'NN'), ('attendants', 'NNS'), ('willing', 'JJ'), ('help', 'NN')]",no
Aegean Airlines,3/10,"[('thessaloniki', 'NN'), ('stockholm', 'NN'), ('via', 'IN'), ('athens', 'JJ'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('airline', 'NN'), ('high', 'JJ'), ('cost', 'NN'), ('value', 'NN'), ('found', 'VBD'), ('seats', 'NNS'), ('small', 'JJ'), ('uncomfortable', 'JJ'), ('lack', 'NN'), ('inflight', 'JJ'), ('entertainment', 'NN'), ('food', 'NN'), ('bad', 'JJ'), ('portions', 'NNS'), ('pretty', 'RB'), ('small', 'JJ'), ('onboard', 'RB'), ('wifi', 'JJ'), ('overhead', 'NN'), ('screens', 'NNS'), ('play', 'VBP'), ('advertisements', 'NNS'), ('also', 'RB'), ('cabin', 'VBP'), ('lights', 'NNS'), ('mostly', 'RB'), ('short', 'JJ'), ('flight', 'NN')]",yes
Aegean Airlines,10/10,"[('chania', 'NN'), ('tehran', 'NN'), ('via', 'IN'), ('athens', 'NNS'), ('aegean', 'JJ'), ('brings', 'NNS'), ('joy', 'NN'), ('flying', 'VBG'), ('back', 'RB'), ('air', 'NN'), ('tray', 'NN'), ('service', 'NN'), ('offering', 'VBG'), ('warm', 'JJ'), ('tasty', 'NN'), ('food', 'NN'), ('shorthaul', 'NN'), ('flights', 'NNS'), ('amazing', 'VBG'), ('flew', 'VBD'), ('europe', 'NN'), ('tehran', 'NN'), ('back', 'RB'), ('recently', 'RB'), ('wonderful', 'JJ'), ('experience', 'NN'), ('greece', 'NN'), ('air', 'NN'), ('fas', 'JJ'), ('nice', 'JJ'), ('smiling', 'VBG'), ('enthusiastic', 'JJ'), ('work', 'NN'), ('hub', 'NN'), ('ath', 'NN'), ('also', 'RB'), ('comfortable', 'JJ'), ('clean', 'NN')]",yes
Aegean Airlines,9/10,"[('athens', 'NNS'), ('london', 'VBP'), ('heathrow', 'JJ'), ('best', 'RBS'), ('midhaul', 'JJ'), ('flight', 'NN'), ('ive', 'NN'), ('taken', 'VBN'), ('years', 'NNS'), ('seats', 'RBR'), ('comfortable', 'JJ'), ('leg', 'NN'), ('room', 'NN'), ('regular', 'JJ'), ('economy', 'NN'), ('seat', 'NN'), ('paid', 'VBD'), ('exit', 'NN'), ('row', 'NN'), ('seats', 'NNS'), ('ive', 'VBP'), ('taken', 'VBN'), ('airlines', 'NNS'), ('good', 'JJ'), ('news', 'NN'), ('partner', 'NN'), ('tall', 'NN'), ('offered', 'VBD'), ('sweet', 'JJ'), ('takeoff', 'NN'), ('drinks', 'NNS'), ('throughout', 'IN'), ('flight', 'NN'), ('free', 'JJ'), ('meal', 'NN'), ('rarities', 'NNS'), ('days', 'NNS'), ('criticism', 'NN'), ('would', 'MD'), ('handing', 'VB'), ('food', 'NN'), ('seemed', 'VBD'), ('quite', 'RB'), ('chaotic', 'JJ'), ('staff', 'NN'), ('walking', 'VBG'), ('plane', 'NN'), ('distributing', 'VBG'), ('meals', 'NNS'), ('seemingly', 'RB'), ('random', 'JJ'), ('pattern', 'JJ'), ('fantastic', 'JJ'), ('experience', 'NN')]",yes
Aegean Airlines,10/10,"[('london', 'NN'), ('athens', 'VBZ'), ('flew', 'JJ'), ('business', 'NN'), ('class', 'NN'), ('first', 'JJ'), ('time', 'NN'), ('international', 'JJ'), ('flight', 'NN'), ('flight', 'NN'), ('time', 'NN'), ('aircraft', 'NN'), ('clean', 'JJ'), ('cabin', 'NN'), ('crew', 'VBD'), ('friendly', 'JJ'), ('confident', 'JJ'), ('genuine', 'NN'), ('smile', 'NN'), ('need', 'VBP'), ('say', 'VBP'), ('much', 'RB'), ('related', 'VBN'), ('legroom', 'NN'), ('space', 'NN'), ('enough', 'JJ'), ('preflight', 'JJ'), ('drink', 'NN'), ('offered', 'VBN'), ('option', 'NN'), ('choose', 'NN'), ('among', 'IN'), ('water', 'NN'), ('orange', 'NN'), ('juice', 'NN'), ('sparkling', 'VBG'), ('wine', 'JJ'), ('three', 'CD'), ('course', 'NN'), ('dinner', 'NN'), ('2', 'CD'), ('main', 'JJ'), ('courses', 'NNS'), ('choose', 'VBP'), ('delicious', 'JJ'), ('range', 'NN'), ('different', 'JJ'), ('coffees', 'NNS'), ('choose', 'VBP'), ('far', 'RB'), ('experience', 'JJ'), ('aegean', 'JJ'), ('positive', 'JJ'), ('reliable', 'JJ'), ('company', 'NN'), ('cabin', 'NN'), ('crew', 'NN'), ('know', 'VBP'), ('make', 'VB'), ('flight', 'NN'), ('enjoyable', 'JJ'), ('furthermore', 'NN'), ('offers', 'NNS'), ('good', 'JJ'), ('quality', 'NN'), ('vs', 'JJ'), ('price', 'NN'), ('relationship', 'NN')]",yes
Aegean Airlines,4/10,"[('london', 'NN'), ('heathrow', 'NN'), ('athens', 'NNS'), ('say', 'VBP'), ('child', 'JJ'), ('nonfriendly', 'RB'), ('airline', 'NN'), ('ive', 'JJ'), ('travelled', 'VBD'), ('60', 'CD'), ('year', 'NN'), ('old', 'JJ'), ('mom', 'NN'), ('16', 'CD'), ('month', 'NN'), ('old', 'JJ'), ('daughter', 'NN'), ('thought', 'VBD'), ('wed', 'VBN'), ('either', 'CC'), ('get', 'VB'), ('help', 'NN'), ('least', 'JJS'), ('priority', 'JJ'), ('staff', 'NN'), ('interested', 'JJ'), ('helping', 'VBG'), ('trying', 'VBG'), ('manage', 'NN'), ('luggage', 'NN'), ('overhead', 'JJ'), ('compartments', 'NNS'), ('got', 'VBD'), ('blank', 'JJ'), ('stares', 'NNS'), ('would', 'MD'), ('highly', 'RB'), ('recommend', 'VB'), ('airline', 'NN'), ('family', 'NN'), ('think', 'VBP'), ('pride', 'IN'), ('family', 'NN'), ('services', 'NNS')]",no
Aegean Airlines,1/10,"[('experience', 'NN'), ('aegean', 'JJ'), ('airlines', 'NNS'), ('bad', 'JJ'), ('trip', 'NN'), ('milan', 'NN'), ('rhodes', 'VBZ'), ('via', 'IN'), ('athens', 'NNS'), ('return', 'VBP'), ('october', 'RB'), ('experienced', 'JJ'), ('effect', 'NN'), ('strike', 'NN'), ('called', 'VBD'), ('9', 'CD'), ('october', 'NN'), ('2016', 'CD'), ('flight', 'NN'), ('canceled', 'VBD'), ('warning', 'VBG'), ('incoming', 'VBG'), ('strike', 'NN'), ('time', 'NN'), ('find', 'VB'), ('reroute', 'JJ'), ('accomodation', 'NN'), ('online', 'NN'), ('checkin', 'NN'), ('forbidden', 'JJ'), ('flight', 'NN'), ('without', 'IN'), ('explanation', 'NN'), ('arrived', 'VBD'), ('thodes', 'NNS'), ('airport', 'NN'), ('checkin', 'VBD'), ('8', 'CD'), ('oct', 'JJ'), ('afternoon', 'NN'), ('ground', 'NN'), ('staff', 'NN'), ('told', 'VBD'), ('next', 'JJ'), ('flight', 'NN'), ('milan', 'NN'), ('cancelled', 'VBD'), ('willing', 'JJ'), ('help', 'NN'), ('address', 'NN'), ('milelong', 'JJ'), ('queue', 'RB'), ('finding', 'VBG'), ('exchange', 'NN'), ('flight', 'NN'), ('aegean', 'NN'), ('call', 'NN'), ('strike', 'NN'), ('doesnt', 'NN'), ('warn', 'VBP'), ('customer', 'NN'), ('believe', 'VBP'), ('normal', 'JJ'), ('reasons', 'NNS'), ('complain', 'VBP'), ('answered', 'JJ'), ('happens', 'NNS'), ('enough', 'JJ'), ('flight', 'NN'), ('started', 'VBD'), ('1', 'CD'), ('hour', 'NN'), ('delay', 'NN'), ('arrived', 'VBD'), ('athens', 'JJ'), ('spent', 'JJ'), ('night', 'NN'), ('queue', 'NN'), ('hundreds', 'NNS'), ('angry', 'JJ'), ('people', 'NNS'), ('waiting', 'VBG'), ('ticket', 'NN'), ('office', 'NN'), ('aegean', 'JJ'), ('find', 'VBP'), ('solutions', 'NNS'), ('strike', 'NN'), ('recalled', 'VBD'), ('flight', 'NN'), ('remained', 'VBD'), ('canceled', 'JJ'), ('anyway', 'RB'), ('almost', 'RB'), ('6', 'CD'), ('hours', 'NNS'), ('queue', 'RB'), ('found', 'VBD'), ('solution', 'NN'), ('adding', 'VBG'), ('stopover', 'NN'), ('vienna', 'NN'), ('austrian', 'JJ'), ('airlines', 'NNS'), ('sleep', 'JJ'), ('hotel', 'NN'), ('staff', 'NN'), ('member', 'NN'), ('ensured', 'VBD'), ('taxi', 'JJ'), ('trip', 'NN'), ('offered', 'VBD'), ('writing', 'VBG'), ('customer', 'NN'), ('service', 'NN'), ('answers', 'NNS'), ('say', 'VBP'), ('true', 'JJ'), ('came', 'VBD'), ('back', 'RB'), ('home', 'NN'), ('10', 'CD'), ('hours', 'NNS'), ('later', 'RB'), ('expected', 'VBD')]",no
Aegean Airlines,9/10,"[('milan', 'NN'), ('malpensa', 'NN'), ('athens', 'VBZ'), ('return', 'VB'), ('flights', 'NNS'), ('time', 'NN'), ('aircraft', 'NN'), ('clean', 'RB'), ('good', 'JJ'), ('legroom', 'NN'), ('nice', 'JJ'), ('receive', 'NN'), ('hot', 'JJ'), ('meal', 'NN'), ('beverage', 'NN'), ('good', 'JJ'), ('service', 'NN'), ('onboard', 'IN'), ('nice', 'JJ'), ('crew', 'NN'), ('among', 'IN'), ('many', 'JJ'), ('lower', 'JJR'), ('fare', 'NN'), ('companies', 'NNS'), ('aegean', 'VBP'), ('stands', 'NNS'), ('good', 'JJ'), ('relationship', 'NN'), ('quality', 'NN'), ('price', 'NN'), ('im', 'NN'), ('looking', 'VBG'), ('forward', 'RB'), ('fly', 'NN')]",yes
Aegean Airlines,10/10,"[('second', 'JJ'), ('time', 'NN'), ('flying', 'VBG'), ('aegean', 'JJ'), ('last', 'JJ'), ('3', 'CD'), ('months', 'NNS'), ('london', 'JJ'), ('heathrow', 'JJ'), ('mytilene', 'NN'), ('via', 'IN'), ('athens', 'NNS'), ('must', 'MD'), ('say', 'VB'), ('fly', 'JJ'), ('aegean', 'JJ'), ('every', 'DT'), ('time', 'NN'), ('fly', 'VBZ'), ('whereever', 'RB'), ('possible', 'JJ'), ('find', 'VBP'), ('aegean', 'JJ'), ('10', 'CD'), ('10', 'CD'), ('ground', 'NN'), ('staff', 'NN'), ('checking', 'VBG'), ('cabin', 'NN'), ('crew', 'VBD'), ('back', 'RB'), ('ground', 'NN'), ('crew', 'VBD'), ('final', 'JJ'), ('place', 'NN'), ('flights', 'NNS'), ('time', 'NN'), ('including', 'VBG'), ('connecting', 'VBG'), ('return', 'NN'), ('flights', 'NNS'), ('well', 'RB'), ('looked', 'VBD'), ('drinks', 'NNS'), ('meals', 'NNS'), ('makes', 'VBZ'), ('flying', 'VBG'), ('joy', 'NNS')]",yes
